,Restaurant,UserID,Menu,Total
12632,호식이두마리치킨-상도1점,ty**님,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋간장)),5
12633,호식이두마리치킨-상도1점,wo**님,"뼈한마리/1(뼈 소스선택(후라이드),추가선택(무추가))",5
12634,호식이두마리치킨-상도1점,sc**님,"뼈한마리 ＋ 순살치킨/1(뼈 소스선택＋순살 소스선택(간장（뼈）＋후라이드（순살）),추가선택(달콤마요소스추가))",5
12635,호식이두마리치킨-상도1점,43**님,"뼈한마리/1(뼈 소스선택(양념),추가선택(스프라이트 사이즈업))",3
12636,호식이두마리치킨-상도1점,am**님,뼈한마리/1(뼈 소스선택(후라이드)),5
12637,호식이두마리치킨-상도1점,tn**님,뼈한마리/1(뼈 소스선택(양념)),5
12638,호식이두마리치킨-상도1점,2y**님,순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(매운양념＋간장)),4
12639,호식이두마리치킨-상도1점,dn**님,"순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(양념＋간장),추가선택(콜라 사이즈업))",5
12640,호식이두마리치킨-상도1점,hs**님,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(양념＋간장)),5
12641,호식이두마리치킨-상도1점,je**님,뼈한마리/1(뼈 소스선택(간장)),5
12642,호식이두마리치킨-상도1점,mi**님,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(양념＋간장)),5
12643,호식이두마리치킨-상도1점,wl**님,불짬뽕뼈한마리 ＋ 뼈한마리（소스선택）/1(뼈 소스선택(스윗츠갈릭)),5
12644,호식이두마리치킨-상도1점,th**님,뼈한마리 ＋ 순살치킨/1(뼈 소스선택＋순살 소스선택(후라이드（뼈）＋매운간장（순살）)),5
12645,호식이두마리치킨-상도1점,go**님,"뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋간장),추가선택(양념컵추가,콜라 사이즈업))",5
12646,호식이두마리치킨-상도1점,wn**님,순살치킨/1(순살 소스선택(매운양념)),5
12647,호식이두마리치킨-상도1점,js**님,"뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(매운양념＋매운간장),추가선택(무추가))",5
12648,호식이두마리치킨-상도1점,rl**님,뼈한마리/1(뼈 소스선택(스윗츠갈릭)),5
12649,호식이두마리치킨-상도1점,ch**님,순살치킨/1(순살 소스선택(매운간장)),5
12650,호식이두마리치킨-상도1점,ch**님,순살치킨/1(순살 소스선택(간장)),5
12652,호식이두마리치킨-상도1점,to**님,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋매운간장)),4
12653,호식이두마리치킨-상도1점,ys**님,"순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(양념＋간장),추가선택(H모짜렐라치즈,스프라이트 사이즈업))",1
12654,호식이두마리치킨-상도1점,ka**님,다리만/1(다리 소스선택(매운간장)),5
12655,호식이두마리치킨-상도1점,mm**님,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(양념＋매운간장)),5
12656,호식이두마리치킨-상도1점,ju**님,"순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(후라이드＋양념),추가선택(콜라 사이즈업))",5
12657,호식이두마리치킨-상도1점,ls**님,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋매운간장)),5
12658,호식이두마리치킨-상도1점,zc**님,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(매운양념＋매운간장)),5
12659,호식이두마리치킨-상도1점,bu**님,순살치킨/1(순살 소스선택(양념)),4
12660,호식이두마리치킨-상도1점,wo**님,플라윙세트（윙＋봉＋콜라）/1(플라윙 소스선택(매운간장)),5
12661,호식이두마리치킨-상도1점,pr**님,순살치킨/1(순살 소스선택(간장)),5
12662,호식이두마리치킨-상도1점,ch**님,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(양념＋간장)),5
12663,호식이두마리치킨-상도1점,ni**님,"뼈한마리 ＋ 순살치킨/1(뼈 소스선택＋순살 소스선택(후라이드（뼈）＋간장（순살）),추가선택(달콤마요소스추가))",5
12664,호식이두마리치킨-상도1점,bl**님,"뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋양념)),생맥주 1000cc/1",5
12665,호식이두마리치킨-상도1점,zk**님,뼈한마리/1(뼈 소스선택(후라이드)),5
12666,호식이두마리치킨-상도1점,1j**님,스윗츠갈릭 뼈한마리＋뼈한마리（소스선택）/1(뼈 소스선택(양념)),5
12667,호식이두마리치킨-상도1점,kw**님,날개만/1(날개 소스선택(후라이드)),5
12668,호식이두마리치킨-상도1점,dr**님,순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(후라이드＋간장)),5
12669,호식이두마리치킨-상도1점,le**님,뼈한마리/1(뼈 소스선택(간장)),5
12670,호식이두마리치킨-상도1점,cp**님,날개만/1(날개 소스선택(간장)),5
12671,호식이두마리치킨-상도1점,tp**님,뼈한마리/1(뼈 소스선택(매운간장)),5
12672,호식이두마리치킨-상도1점,jt**님,순살치킨/1(순살 소스선택(매운간장)),5
12673,호식이두마리치킨-상도1점,th**님,뼈한마리/1(뼈 소스선택(매운간장)),5
12674,호식이두마리치킨-상도1점,sy**님,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(양념＋간장)),1
12675,호식이두마리치킨-상도1점,tp**님,뼈한마리/1(뼈 소스선택(매운간장)),5
12676,호식이두마리치킨-상도1점,kt**님,뼈한마리/1(뼈 소스선택(후라이드)),4
12677,호식이두마리치킨-상도1점,na**님,순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(양념＋간장)),5
12678,호식이두마리치킨-상도1점,lj**님,순살치킨/1(순살 소스선택(매운간장)),5
12679,호식이두마리치킨-상도1점,ji**님,"뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(양념＋간장),추가선택(달콤마요소스추가,무추가))",5
12681,호식이두마리치킨-상도1점,gu**님,순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(후라이드＋간장)),5
12682,호식이두마리치킨-상도1점,jj**님,뼈한마리/1(뼈 소스선택(매운간장)),5
12683,호식이두마리치킨-상도1점,ga**님,뼈한마리/1(뼈 소스선택(매운간장)),5
12684,호식이두마리치킨-상도1점,sh**님,안심텐더 ＋ 안심텐더/1(텐더 소스선택＋텐더 소스선택(후라이드（텐더）＋매운간장（텐더）)),5
12685,호식이두마리치킨-상도1점,ju**님,"순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(후라이드＋양념),추가선택(콜라 사이즈업))",5
12686,호식이두마리치킨-상도1점,fe**님,뼈한마리/1(뼈 소스선택(간장)),5
12687,호식이두마리치킨-상도1점,kd**님,"뼈한마리/1(뼈 소스선택(매운간장),추가선택(달콤마요소스추가,양념컵추가))",5
12688,호식이두마리치킨-상도1점,ge**님,뼈한마리/1(뼈 소스선택(매운간장)),5
12689,호식이두마리치킨-상도1점,mu**님,"뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(양념＋간장),추가선택(무추가))",5
12690,호식이두마리치킨-상도1점,st**님,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋간장)),5
12691,호식이두마리치킨-상도1점,ch**님,순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(양념＋매운간장)),5
12692,호식이두마리치킨-상도1점,xi**님,뼈한마리/1(뼈 소스선택(매운간장)),5
12693,호식이두마리치킨-상도1점,ba**님,"불짬뽕순살치킨 ＋ 순살치킨（소스선택）/1(순살 소스선택(양념),추가선택(H치면＋불짬소스))",5
12694,호식이두마리치킨-상도1점,du**님,뼈한마리/1(뼈 소스선택(양념)),5
12695,호식이두마리치킨-상도1점,jh**님,순살치킨/1(순살 소스선택(양념)),5
12696,호식이두마리치킨-상도1점,in**님,뼈한마리/1(뼈 소스선택(양념)),3
12697,호식이두마리치킨-상도1점,1j**님,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(양념＋간장)),5
12698,호식이두마리치킨-상도1점,15**님,"스윗츠갈릭 뼈한마리＋순살치킨（소스선택）/1(순살 소스선택(양념),추가선택(무추가,콜라 사이즈업))",5
12699,호식이두마리치킨-상도1점,ze**님,스윗츠갈릭 뼈한마리＋뼈한마리（소스선택）/1(뼈 소스선택(양념)),5
12700,호식이두마리치킨-상도1점,js**님,뼈한마리/1(뼈 소스선택(매운간장)),5
12701,호식이두마리치킨-상도1점,th**님,뼈한마리/1(뼈 소스선택(간장)),5
12702,호식이두마리치킨-상도1점,cn**님,뼈한마리 ＋ 안심텐더/1(뼈 소스선택＋텐더 소스선택(후라이드（뼈）＋후라이드（텐더）)),5
12703,호식이두마리치킨-상도1점,lj**님,뼈한마리/1(뼈 소스선택(매운간장)),5
12704,호식이두마리치킨-상도1점,gh**님,순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(양념＋간장)),5
12705,호식이두마리치킨-상도1점,hh**님,"뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(양념＋간장),추가선택(무추가))",5
12706,호식이두마리치킨-상도1점,da**님,뼈한마리/1(뼈 소스선택(매운간장)),5
12707,호식이두마리치킨-상도1점,da**님,스윗츠갈릭 순살치킨＋순살치킨（소스선택）/1(순살 소스선택(매운간장)),3
12708,호식이두마리치킨-상도1점,so**님,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(매운양념＋매운간장)),5
12709,호식이두마리치킨-상도1점,sr**님,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(매운양념＋매운간장)),5
12710,호식이두마리치킨-상도1점,sa**님,뼈한마리/1(뼈 소스선택(후라이드)),5
12711,호식이두마리치킨-상도1점,cl**님,뼈한마리/1(뼈 소스선택(매운간장)),5
12712,호식이두마리치킨-상도1점,db**님,"뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋매운간장),추가선택(무추가))",5
12713,호식이두마리치킨-상도1점,ji**님,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋간장)),5
12714,호식이두마리치킨-상도1점,yu**님,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋매운양념)),4
12715,호식이두마리치킨-상도1점,be**님,순살치킨/1(순살 소스선택(매운간장)),5
12716,호식이두마리치킨-상도1점,to**님,순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(양념＋간장)),1
12717,호식이두마리치킨-상도1점,th**님,스윗츠갈릭 안심텐더＋순살치킨（소스선택）/1(순살 소스선택(간장)),5
12718,호식이두마리치킨-상도1점,50**님,플라윙세트（윙＋봉＋콜라）/1(플라윙 소스선택(후라이)),5
12719,호식이두마리치킨-상도1점,50**님,"플라윙세트（윙＋봉＋콜라）/1(플라윙 소스선택(양념),추가선택(콜라 사이즈업))",5
12720,호식이두마리치킨-상도1점,ju**님,순살치킨 ＋ 안심텐더/1(순살 소스선택＋텐더 소스선택(양념（순살）＋후라이드（텐더）)),5
12721,호식이두마리치킨-상도1점,yt**님,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋간장)),5
12722,호식이두마리치킨-상도1점,11**님,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋간장)),4
12723,호식이두마리치킨-상도1점,ls**님,"뼈한마리/1(뼈 소스선택(매운간장),추가선택(무추가))",4
12724,호식이두마리치킨-상도1점,ki**님,"뼈한마리 ＋ 순살치킨/1(뼈 소스선택＋순살 소스선택(후라이드（뼈）＋간장（순살）)),생맥주 1000cc/1",5
12725,호식이두마리치킨-상도1점,ca**님,뼈한마리 ＋ 순살치킨/1(뼈 소스선택＋순살 소스선택(간장（뼈）＋양념（순살）)),5
12726,호식이두마리치킨-상도1점,ty**님,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋간장)),5
12727,호식이두마리치킨-상도1점,vn**님,뼈한마리/1(뼈 소스선택(매운간장)),5
12728,호식이두마리치킨-상도1점,wo**님,플라윙세트（윙＋봉＋콜라）/1(플라윙 소스선택(매운간장)),5
12729,호식이두마리치킨-상도1점,er**님,"순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(후라이드＋간장)),스프라이트 1.5L¸/1",5
12730,호식이두마리치킨-상도1점,mj**님,"순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(양념＋간장),추가선택(콜라 사이즈업))",5
12731,호식이두마리치킨-상도1점,js**님,"뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(매운양념＋매운간장),추가선택(무추가))",5
12732,호식이두마리치킨-상도1점,al**님,뼈한마리/1(뼈 소스선택(매운간장)),5
12733,호식이두마리치킨-상도1점,rh**님,스윗츠갈릭 순살치킨＋순살치킨（소스선택）/1(순살 소스선택(매운간장)),4
12734,호식이두마리치킨-상도1점,bo**님,불짬뽕뼈한마리 ＋ 뼈한마리（소스선택）/1(뼈 소스선택(매운간장)),4
12735,호식이두마리치킨-상도1점,am**님,다리만/1(다리 소스선택(후라이드)),5
12736,호식이두마리치킨-상도1점,lo**님,뼈한마리/1(뼈 소스선택(간장)),5
12737,호식이두마리치킨-상도1점,id**님,"안심텐더 ＋ 안심텐더/1(텐더 소스선택＋텐더 소스선택(후라이드（텐더）＋매운양념（텐더）),추가선택(무추가))",5
12738,호식이두마리치킨-상도1점,ys**님,"뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋양념),추가선택(콜라 사이즈업))",5
12739,호식이두마리치킨-상도1점,ki**님,불짬뽕뼈한마리 ＋ 뼈한마리（소스선택）/1(뼈 소스선택(후라이드)),5
12740,호식이두마리치킨-상도1점,li**님,"뼈한마리 ＋ 순살치킨/1(뼈 소스선택＋순살 소스선택(매운간장（뼈）＋양념（순살）),추가선택(콜라 사이즈업))",5
12741,호식이두마리치킨-상도1점,50**님,플라윙세트（윙＋봉＋콜라）/1(플라윙 소스선택(간장)),5
12742,호식이두마리치킨-상도1점,wo**님,플라윙세트（윙＋봉＋콜라）/1(플라윙 소스선택(간장)),5
12743,호식이두마리치킨-상도1점,my**님,스윗츠갈릭 뼈한마리＋뼈한마리（소스선택）/1(뼈 소스선택(양념)),5
12744,호식이두마리치킨-상도1점,00**님,순살치킨/1(순살 소스선택(후라이드)),4
12745,호식이두마리치킨-상도1점,in**님,순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(매운양념＋매운간장)),4
12746,호식이두마리치킨-상도1점,ze**님,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(매운양념＋간장)),5
12747,호식이두마리치킨-상도1점,qu**님,"스윗츠갈릭 뼈한마리＋뼈한마리（소스선택）/1(뼈 소스선택(매운간장),추가선택(달콤마요소스추가,H모짜렐라치즈,콜라 사이즈업))",5
12748,호식이두마리치킨-상도1점,kj**님,뼈한마리/1(뼈 소스선택(후라이드)),4
12749,호식이두마리치킨-상도1점,10**님,스윗츠갈릭 순살치킨＋순살치킨（소스선택）/1(순살 소스선택(매운양념)),4
12750,호식이두마리치킨-상도1점,sa**님,"안심텐더/1(텐더 소스선택(후라이드),추가선택(달콤마요소스추가,양념컵추가))",5
12751,호식이두마리치킨-상도1점,sa**님,뼈한마리/1(뼈 소스선택(후라이드)),5
12752,호식이두마리치킨-상도1점,tl**님,뼈한마리/1(뼈 소스선택(매운간장)),5
12753,호식이두마리치킨-상도1점,ja**님,불짬뽕뼈한마리 ＋ 순살치킨（소스선택）/1(순살 소스선택(불짬뽕)),5
12754,호식이두마리치킨-상도1점,ki**님,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(양념＋간장)),5
12755,호식이두마리치킨-상도1점,xi**님,뼈한마리/1(뼈 소스선택(후라이드)),5
12756,호식이두마리치킨-상도1점,ju**님,순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(후라이드＋양념)),5
12757,호식이두마리치킨-상도1점,ot**님,순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(후라이드＋간장)),5
12758,호식이두마리치킨-상도1점,tj**님,"뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋매운간장),추가선택(무추가,스프라이트 사이즈업))",5
12759,호식이두마리치킨-상도1점,ji**님,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋양념)),2
12760,호식이두마리치킨-상도1점,su**님,플라윙세트（윙＋봉＋콜라）/1(플라윙 소스선택(양념)),5
12761,호식이두마리치킨-상도1점,cu**님,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋간장)),5
12762,호식이두마리치킨-상도1점,kh**님,순살치킨/1(순살 소스선택(매운간장)),4
12763,호식이두마리치킨-상도1점,vn**님,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋매운간장)),5
12764,호식이두마리치킨-상도1점,si**님,순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(후라이드＋간장)),2
12765,호식이두마리치킨-상도1점,po**님,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋매운간장)),5
12766,호식이두마리치킨-상도1점,sk**님,뼈한마리/1(뼈 소스선택(매운양념)),5
12767,호식이두마리치킨-상도1점,th**님,스윗츠갈릭 뼈한마리＋뼈한마리（소스선택）/1(뼈 소스선택(매운양념)),5
12768,호식이두마리치킨-상도1점,kh**님,"순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(후라이드＋간장),추가선택(콜라 사이즈업))",5
12769,호식이두마리치킨-상도1점,ki**님,안심텐더 ＋ 안심텐더/1(텐더 소스선택＋텐더 소스선택(후라이드（텐더）＋후라이드（텐더）)),5
12770,호식이두마리치킨-상도1점,wo**님,플라윙세트（윙＋봉＋콜라）/1(플라윙 소스선택(매운간장)),5
12771,호식이두마리치킨-상도1점,mo**님,순살치킨/1(순살 소스선택(매운양념)),5
12772,호식이두마리치킨-상도1점,ba**님,"불짬뽕순살치킨 ＋ 순살치킨（소스선택）/1(순살 소스선택(후라이드),추가선택(H치면＋불짬소스))",5
12773,호식이두마리치킨-상도1점,se**님,순살치킨/1(순살 소스선택(양념)),5
12775,호식이두마리치킨-상도1점,db**님,뼈한마리/1(뼈 소스선택(후라이드)),5
12776,호식이두마리치킨-상도1점,ki**님,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(양념＋간장)),5
12777,호식이두마리치킨-상도1점,lo**님,순살치킨/1(순살 소스선택(후라이드)),5
12778,호식이두마리치킨-상도1점,ci**님,"뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋매운간장),추가선택(달콤마요소스추가))",5
12779,호식이두마리치킨-상도1점,ki**님,안심텐더 ＋ 안심텐더/1(텐더 소스선택＋텐더 소스선택(후라이드（텐더）＋후라이드（텐더）)),5
12780,호식이두마리치킨-상도1점,jo**님,"순살치킨/1(순살 소스선택(매운간장),추가선택(양념컵추가))",5
12781,호식이두마리치킨-상도1점,js**님,"뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(매운양념＋매운간장),추가선택(무추가))",5
12782,호식이두마리치킨-상도1점,ha**님,순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(양념＋간장)),5
12783,호식이두마리치킨-상도1점,mi**님,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋양념)),5
12784,호식이두마리치킨-상도1점,id**님,안심텐더/1(텐더 소스선택(매운양념)),5
12785,호식이두마리치킨-상도1점,gy**님,"순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(매운양념＋매운간장),추가선택(달콤마요소스추가,스프라이트 사이즈업))",5
12786,호식이두마리치킨-상도1점,da**님,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(매운간장＋땡초불꽃)),5
12788,호식이두마리치킨-상도1점,js**님,뼈한마리 ＋ 순살치킨/1(뼈 소스선택＋순살 소스선택(매운간장（뼈）＋양념（순살）)),5
12789,호식이두마리치킨-상도1점,he**님,날개만/1(날개 소스선택(매운간장)),5
12790,호식이두마리치킨-상도1점,pp**님,뼈한마리/1(뼈 소스선택(양념)),4
12791,호식이두마리치킨-상도1점,th**님,순살치킨/1(순살 소스선택(양념)),4
12792,호식이두마리치킨-상도1점,ru**님,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋양념)),5
12793,호식이두마리치킨-상도1점,th**님,뼈한마리/1(뼈 소스선택(간장)),5
12794,호식이두마리치킨-상도1점,ad**님,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋간장)),5
12795,호식이두마리치킨-상도1점,12**님,뼈한마리/1(뼈 소스선택(양념)),5
12796,호식이두마리치킨-상도1점,ys**님,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋간장)),5
12797,호식이두마리치킨-상도1점,er**님,"뼈한마리 ＋ 순살치킨/1(뼈 소스선택＋순살 소스선택(후라이드（뼈）＋간장（순살）),추가선택(콜라 사이즈업))",5
12798,호식이두마리치킨-상도1점,h9**님,다리＋날개/1(다리＋날개 소스선택(후라이드)),3
12799,호식이두마리치킨-상도1점,gh**님,"뼈한마리/1(뼈 소스선택(후라이드),추가선택(양념컵추가))",4
12800,호식이두마리치킨-상도1점,mj**님,"순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(후라이드＋양념)),콜라 1.25L¸¸/1",5
12801,호식이두마리치킨-상도1점,sa**님,"안심텐더/1(텐더 소스선택(양념),추가선택(H모짜렐라치즈))",5
12802,호식이두마리치킨-상도1점,sp**님,뼈한마리 ＋ 순살치킨/1(뼈 소스선택＋순살 소스선택(간장（뼈）＋후라이드（순살）)),4
12803,호식이두마리치킨-상도1점,kh**님,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(매운양념＋매운간장)),5
12804,호식이두마리치킨-상도1점,qo**님,순살치킨/1(순살 소스선택(간장)),5
12805,호식이두마리치킨-상도1점,ho**님,뼈한마리 ＋ 순살치킨/1(뼈 소스선택＋순살 소스선택(후라이드（뼈）＋매운양념（순살）)),1
12806,호식이두마리치킨-상도1점,dl**님,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(양념＋간장)),5
12807,호식이두마리치킨-상도1점,sm**님,뼈한마리/1(뼈 소스선택(후라이드)),5
12808,호식이두마리치킨-상도1점,50**님,플라윙세트（윙＋봉＋콜라）/1(플라윙 소스선택(매운간장)),5
12809,호식이두마리치킨-상도1점,yn**님,"스윗츠갈릭 뼈한마리＋순살치킨（소스선택）/1(순살 소스선택(양념)),생맥주 1000cc/1",5
12810,호식이두마리치킨-상도1점,sk**님,순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(양념＋매운간장)),5
12811,호식이두마리치킨-상도1점,le**님,순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(양념＋매운간장)),4
12812,호식이두마리치킨-상도1점,50**님,플라윙세트（윙＋봉＋콜라）/1(플라윙 소스선택(양념)),5
12813,호식이두마리치킨-상도1점,dl**님,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(양념＋간장)),5
12814,호식이두마리치킨-상도1점,dl**님,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(양념＋간장)),5
12815,호식이두마리치킨-상도1점,mr**님,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋간장)),5
12816,호식이두마리치킨-상도1점,sm**님,뼈한마리 ＋ 순살치킨/1(뼈 소스선택＋순살 소스선택(후라이드（뼈）＋후라이드（순살）)),5
12817,호식이두마리치킨-상도1점,al**님,"뼈한마리/1(뼈 소스선택(후라이드),추가선택(양념컵추가))",5
12818,호식이두마리치킨-상도1점,al**님,"뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(양념＋간장)),콜라 1.25L¸¸/1",5
12819,호식이두마리치킨-상도1점,bo**님,"뼈한마리/1(뼈 소스선택(후라이드),추가선택(양념컵추가,무추가,콜라 사이즈업))",5
12820,호식이두마리치킨-상도1점,bb**님,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(양념＋간장)),5
12821,호식이두마리치킨-상도1점,10**님,뼈한마리/1(뼈 소스선택(후라이드)),5
12822,호식이두마리치킨-상도1점,ya**님,순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(후라이드＋양념)),1
12823,호식이두마리치킨-상도1점,cg**님,뼈한마리/1(뼈 소스선택(간장)),5
12824,호식이두마리치킨-상도1점,jh**님,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋양념)),5
12825,호식이두마리치킨-상도1점,py**님,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋매운간장)),5
12826,호식이두마리치킨-상도1점,ce**님,"뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋양념)),생맥주 1000cc/1",3
12827,호식이두마리치킨-상도1점,go**님,"뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋간장),추가선택(달콤마요소스추가,양념컵추가,콜라 사이즈업))",5
12828,호식이두마리치킨-상도1점,qh**님,뼈한마리 ＋ 순살치킨/1(뼈 소스선택＋순살 소스선택(간장（뼈）＋양념（순살）)),4
12829,호식이두마리치킨-상도1점,tw**님,뼈한마리 ＋ 순살치킨/1(뼈 소스선택＋순살 소스선택(양념（뼈）＋후라이드（순살）)),4
12830,호식이두마리치킨-상도1점,jy**님,"플라윙세트（윙＋봉＋콜라）/1(플라윙 소스선택(후라이),추가선택(달콤마요소스추가,양념컵추가,콜라 사이즈업)),생맥주 1000cc/1",5
12831,호식이두마리치킨-상도1점,ki**님,"순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(후라이드＋매운양념),추가선택(무추가))",5
12832,호식이두마리치킨-상도1점,qo**님,순살치킨/1(순살 소스선택(양념)),5
12833,호식이두마리치킨-상도1점,go**님,순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(매운양념＋매운간장)),5
12834,호식이두마리치킨-상도1점,do**님,"뼈한마리/1(뼈 소스선택(불짬뽕)),생맥주 1000cc/1",3
12835,호식이두마리치킨-상도1점,jo**님,순살치킨 ＋ 안심텐더/1(순살 소스선택＋텐더 소스선택(매운양념（순살）＋후라이드（텐더）)),5
12836,호식이두마리치킨-상도1점,qo**님,뼈한마리/1(뼈 소스선택(매운간장)),5
12837,호식이두마리치킨-상도1점,lo**님,순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(후라이드＋매운양념)),5
12838,호식이두마리치킨-상도1점,dl**님,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(간장＋간장)),5
12839,호식이두마리치킨-상도1점,dl**님,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(간장＋매운간장)),5
